client_id,name,is_live,status,last_updated,onboarded_on,location,email,phone_number,risk_score,created_ts,updated_by
C1649,Anthony Gibson,N,Inactive,02-07-2025,02-08-2024,Australia,wendy01@example.org,001-329-623-0457x39165,0.48,02-08-2024 00:00,nguyencharles
C1650,Matthew Gardner,N,Active,04-03-2024,25-03-2025,Germany,jnelson@example.com,806-321-9681,0.6,25-03-2025 00:00,fmoss
C1651,Molly Miller,N,Inactive,17-11-2024,08-03-2024,India,osborneapril@example.com,596.924.3838x92221,0.73,08-03-2024 00:00,melanie48
C1652,Sarah Rodriguez,Y,Inactive,13-07-2024,06-10-2024,Canada,jennifer76@example.net,(460)239-3951x145,0.17,06-10-2024 00:00,mitchellanthony
C1653,Andrea Pratt,N,Active,05-08-2024,29-09-2024,USA,tracy15@example.com,480.540.9964x387,0.44,29-09-2024 00:00,igrant
C1654,Roger Ford,Y,Active,26-12-2024,02-12-2024,USA,jonessarah@example.com,887-969-6330,0.27,02-12-2024 00:00,plambert
C1655,Brenda Young,N,Inactive,30-04-2025,20-09-2024,UK,powelltanya@example.net,+1-206-895-9203x00389,0.81,20-09-2024 00:00,barnettemily
C1656,Tony Roberts,Y,Inactive,16-01-2024,27-10-2024,Canada,vedwards@example.com,749-697-3478,0.22,27-10-2024 00:00,lydiamitchell
C1657,Shawn Dean,N,Offboarded,05-07-2024,24-01-2024,USA,lauradouglas@example.com,(621)730-4742x3588,0.86,24-01-2024 00:00,yzimmerman
C1658,Jordan Yang,Y,Inactive,14-02-2024,08-05-2025,Australia,isanders@example.com,+1-525-639-7956x28362,0.04,08-05-2025 00:00,debra59
C1659,Richard Roberts,N,Active,12-03-2025,14-02-2025,UK,brendapugh@example.net,(726)864-4262x37819,0.9,14-02-2025 00:00,emedina
C1660,John Avery,N,Offboarded,26-01-2024,27-05-2025,USA,chloe12@example.net,+1-318-848-9178x71626,0.01,27-05-2025 00:00,dylanpena
C1661,Lawrence Melton,N,Inactive,12-07-2024,26-03-2025,Germany,dkelley@example.net,(881)465-9954x568,0.5,26-03-2025 00:00,mgallagher
C1662,Heather Berg,N,Inactive,22-01-2024,29-02-2024,Germany,williamsimmons@example.org,+1-385-776-7656x46177,0.89,29-02-2024 00:00,cshort
C1663,Kim Rodriguez,N,Inactive,06-11-2024,26-05-2025,USA,lkoch@example.net,459-270-1460x64330,0.41,26-05-2025 00:00,darin99
C1664,Claudia Schneider,Y,Inactive,22-11-2024,07-04-2024,Germany,bryanterrell@example.net,(223)623-1652x96950,0.16,07-04-2024 00:00,jeffrey84
C1665,Justin Bell,Y,Offboarded,01-03-2025,19-11-2024,Australia,ruth23@example.net,001-414-422-3153x590,0.83,19-11-2024 00:00,andrew66
C1666,Paul Baker,Y,Active,04-06-2025,25-03-2024,UK,perezpamela@example.com,3637258832,0.54,25-03-2024 00:00,sarah66
C1667,Samuel Pearson,N,Active,09-01-2025,22-01-2024,Canada,bradleyangela@example.com,(212)563-5598,0.33,22-01-2024 00:00,raymondlawrence
C1668,Andrea Thomas,Y,Offboarded,13-02-2025,10-01-2024,India,karenalvarez@example.com,302-689-6363x18712,0.61,10-01-2024 00:00,cpetty
C1669,Andrew Stephens,N,Inactive,09-03-2024,01-05-2024,Australia,veronica43@example.org,+1-504-289-0161x8000,0.06,01-05-2024 00:00,kendra85
C1670,Matthew Chang,N,Inactive,20-01-2025,23-10-2024,Canada,catherinewright@example.com,367.256.3067,0.85,23-10-2024 00:00,mrichardson
C1671,Vanessa Cummings,N,Inactive,15-12-2024,24-11-2024,USA,smithpatricia@example.net,744-946-5280x8280,0.44,24-11-2024 00:00,joshua89
C1672,Matthew Lewis,Y,Active,24-07-2024,30-04-2024,Germany,jameshernandez@example.org,001-289-319-0303x6533,0.25,30-04-2024 00:00,thomas21
C1673,Beth Parker,Y,Offboarded,15-01-2024,20-07-2024,India,vgonzalez@example.org,514-816-5558,0.45,20-07-2024 00:00,grayjeremy
C1674,David Randall,Y,Inactive,16-11-2024,06-09-2024,USA,martinezmichael@example.net,757-453-0390x5956,0.88,06-09-2024 00:00,chantammie
C1675,Brett Fleming,N,Offboarded,29-04-2025,03-12-2024,India,michellewalters@example.com,001-516-220-1826x2317,0.86,03-12-2024 00:00,grichard
C1676,Angela Glover,Y,Active,14-05-2024,27-09-2024,UK,paulaaguirre@example.org,745.757.4329x173,0.64,27-09-2024 00:00,doughertyjessica
C1677,Anna Russo,N,Offboarded,04-04-2025,23-04-2025,Australia,isaiah29@example.com,944-985-1773,0.29,23-04-2025 00:00,melissa65
C1678,Sergio Taylor,N,Active,12-06-2024,03-12-2024,USA,brendan54@example.net,951.844.5812,0.23,03-12-2024 00:00,gbradley
C1679,Mckenzie Wright,Y,Active,10-07-2025,05-04-2024,UK,melissa45@example.org,791-370-3261x02488,0.94,05-04-2024 00:00,qmurphy
C1680,Courtney Melton,Y,Offboarded,06-07-2025,14-02-2024,Germany,williamsalazar@example.org,770-881-7625x16728,0.97,14-02-2024 00:00,monroedawn
C1681,Mark Mccoy,Y,Active,27-09-2024,07-01-2024,USA,fparker@example.org,427.252.9970,0.53,07-01-2024 00:00,josephwall
C1682,Adam Rosario,Y,Active,03-02-2025,28-06-2024,India,baileyalexis@example.net,001-893-748-6633x93024,0.01,28-06-2024 00:00,benjamin28
C1683,Margaret Miller,N,Offboarded,02-08-2024,01-03-2025,UK,nelsonaaron@example.org,592.640.0286,0.15,01-03-2025 00:00,gary54
C1684,Michele Kline,Y,Offboarded,20-11-2024,23-07-2024,USA,larsonemily@example.org,579-470-6395x541,0.38,23-07-2024 00:00,nicholas32
C1685,Bruce Martin,Y,Offboarded,20-05-2025,05-08-2024,Australia,hbanks@example.org,001-299-433-3118x6157,0.82,05-08-2024 00:00,ayalacrystal
C1686,Jacqueline Williams,Y,Active,19-02-2024,10-02-2024,UK,michaelstephens@example.com,389.305.7647,0.09,10-02-2024 00:00,vhunter
C1687,Krystal Thomas,Y,Offboarded,11-09-2024,16-04-2024,USA,smithjessica@example.org,618.887.6314x431,0.28,16-04-2024 00:00,malonejessica
C1688,Morgan Wright,N,Inactive,17-10-2024,24-12-2024,Germany,lsmith@example.org,(290)757-1369x882,0.35,24-12-2024 00:00,lewissue
C1689,Donna Woods,Y,Active,20-10-2024,27-12-2024,Australia,hernandeztracy@example.com,001-777-724-6848x980,0.01,27-12-2024 00:00,russellmaxwell
C1690,Theresa Austin,Y,Offboarded,30-01-2024,07-03-2025,Australia,kenneth50@example.com,475.325.4131x3711,0.15,07-03-2025 00:00,yhudson
C1691,Evan Simmons,N,Offboarded,28-07-2025,22-03-2025,India,dakotamolina@example.org,304-316-7288,0.59,22-03-2025 00:00,kboyer
C1692,Emily Aguilar,N,Inactive,07-03-2025,13-08-2024,Germany,cabrerajamie@example.com,(364)879-8703x773,0.59,13-08-2024 00:00,omarshall
C1693,Jessica Shaw,N,Inactive,19-01-2025,13-01-2024,Germany,shannonkirby@example.com,(214)998-8531x953,0.89,13-01-2024 00:00,wyattjessica
C1694,William Romero,Y,Inactive,14-04-2025,15-12-2024,USA,cynthiaharvey@example.com,249.563.8417x111,0.71,15-12-2024 00:00,brittney51
C1695,Ashley Reid,N,Active,30-12-2024,08-05-2025,Australia,qrobinson@example.com,001-462-651-9417,0.62,08-05-2025 00:00,rachel58
C1696,Andrew Hudson,Y,Offboarded,15-06-2025,21-08-2024,Germany,davidfloyd@example.net,442.373.8637,0.51,21-08-2024 00:00,paul86
C1697,Billy Phillips,N,Inactive,31-10-2024,02-03-2025,UK,jimmy97@example.net,+1-239-249-8144x8427,0.76,02-03-2025 00:00,yolandaarellano
C1698,Kristina Francis,Y,Inactive,01-08-2024,03-07-2024,Australia,rasmussenmichael@example.com,7362836950,0.79,03-07-2024 00:00,daniel39
C1699,Michele Evans,N,Active,25-03-2025,25-03-2025,Australia,courtney33@example.org,+1-311-520-0859x810,0.06,25-03-2025 00:00,robert82
C1700,Patricia Johns,N,Active,08-03-2025,03-06-2024,USA,shannon86@example.net,-3020,0.99,03-06-2024 00:00,allenwarren
C1701,Christine Howard,N,Offboarded,08-07-2024,10-03-2025,Germany,amandaalexander@example.net,407.236.5409x28539,0.5,10-03-2025 00:00,tinajimenez
C1702,Craig Wilkerson,Y,Active,31-08-2024,05-12-2024,Australia,trandarrell@example.org,376.841.9540x3286,0.17,05-12-2024 00:00,lorettacummings
C1703,Kelli Kirby,Y,Active,11-02-2024,26-11-2024,Canada,anthony48@example.com,+1-217-710-6794x7698,0.93,26-11-2024 00:00,adammoran
C1704,Jenny Miller,N,Inactive,30-01-2025,19-03-2025,USA,trevorstanton@example.org,732-831-9063x14744,0.51,19-03-2025 00:00,leslieyoung
C1705,Nathaniel Santiago,Y,Offboarded,25-10-2024,26-04-2025,Germany,chapmankevin@example.net,001-331-848-0090x168,0.08,26-04-2025 00:00,hannahmunoz
C1706,Rebecca Pineda,N,Offboarded,29-02-2024,09-09-2024,Germany,luiswilson@example.net,535.358.9961,0.27,09-09-2024 00:00,nicholasgonzalez
C1707,Neil Ross,Y,Active,25-11-2024,18-07-2024,Germany,davisjonathan@example.net,811-249-9869,0.89,18-07-2024 00:00,imills
C1708,Kristin Thomas,Y,Active,01-05-2024,21-05-2024,India,spearson@example.org,+1-443-483-2515x0041,0.4,21-05-2024 00:00,seancantu
C1709,Tara Cook,N,Offboarded,28-07-2024,19-04-2024,Australia,hamiltonleonard@example.org,862-311-6085x1316,0.02,19-04-2024 00:00,robert87
C1710,Roberto Jones,Y,Active,02-03-2024,14-02-2024,Germany,hwallace@example.com,001-215-462-2748x1054,0.95,14-02-2024 00:00,vjordan
C1711,Sarah Reese,Y,Offboarded,08-10-2024,31-05-2024,Canada,pross@example.com,771-330-1951x35458,0.46,31-05-2024 00:00,hansongeorge
C1712,Susan Mccall,Y,Offboarded,05-12-2024,19-08-2024,UK,derekjohnson@example.com,(368)918-5986x54551,0.73,19-08-2024 00:00,kennetholson
C1713,Kimberly Glass,N,Offboarded,05-03-2024,26-03-2024,Canada,nelsonbrent@example.net,(860)362-1923x683,0.93,26-03-2024 00:00,arocha
C1714,Julie Gonzales,Y,Inactive,03-01-2024,26-04-2025,UK,kimberlygill@example.net,(831)456-8538,0.18,26-04-2025 00:00,areyes
C1715,Adam Jackson,Y,Inactive,28-05-2024,20-04-2025,Canada,coffeylouis@example.org,001-550-879-8148x75057,0.81,20-04-2025 00:00,suzanne64
C1716,Steve Young,N,Active,17-04-2025,19-07-2024,USA,dhodges@example.net,+1-972-251-1551x641,0.94,19-07-2024 00:00,guzmankristina
C1717,Timothy Robinson,Y,Active,01-04-2024,26-01-2025,Canada,mosescarla@example.com,671-404-6224x01374,0.35,26-01-2025 00:00,tharris
C1718,Jeff Sosa,Y,Offboarded,15-10-2024,30-09-2024,UK,mjohnson@example.net,001-584-449-6897x50352,0.41,30-09-2024 00:00,jessicafox
C1719,Erica Barber,Y,Offboarded,12-10-2024,27-06-2024,Germany,kyle85@example.org,+1-483-931-0385x89916,0.35,27-06-2024 00:00,gordonjoel
C1720,Teresa Flores,N,Offboarded,31-05-2025,06-03-2025,India,josephwilliams@example.com,(388)642-2448,0.33,06-03-2025 00:00,barbaranguyen
C1721,Cynthia Mckenzie,N,Inactive,11-03-2024,11-04-2025,India,thomas99@example.net,(619)522-9591,0.37,11-04-2025 00:00,qespinoza
C1722,Valerie Dickerson,Y,Active,01-07-2025,16-08-2024,USA,sedwards@example.org,883-647-7197x256,0.2,16-08-2024 00:00,ymartin
C1723,Bradley Hendrix,Y,Offboarded,15-06-2024,20-09-2024,Germany,thomas74@example.org,(650)403-9385x89290,0.78,20-09-2024 00:00,hicksmatthew
C1724,Andrea Davis,N,Offboarded,28-10-2024,22-01-2024,Germany,kristinasimmons@example.net,001-695-554-9788x73053,0.59,22-01-2024 00:00,carrie56
C1725,Sharon Davis,N,Active,20-04-2024,28-03-2024,Australia,lhughes@example.net,630.526.1789x8817,0.48,28-03-2024 00:00,heather55
C1726,Richard Smith,N,Inactive,20-12-2024,24-03-2024,Germany,carrollmark@example.org,-5730,0.5,24-03-2024 00:00,xwright
C1727,Rachel Castillo,N,Inactive,03-06-2024,25-09-2024,Germany,biancaferrell@example.org,348-357-9766,0.44,25-09-2024 00:00,james41
C1728,Shane Smith,N,Active,13-11-2024,07-04-2024,UK,tiffanymcclain@example.com,(518)534-8973x14305,0.79,07-04-2024 00:00,jacquelinecolon
C1729,Andrew Barry,Y,Offboarded,04-05-2024,29-03-2024,Germany,mary89@example.net,839.906.0454x3555,0.59,29-03-2024 00:00,ashleycampbell
C1730,Lori Collins,N,Inactive,19-09-2024,03-09-2024,USA,savannah93@example.org,836-972-6900,0.16,03-09-2024 00:00,wballard
C1731,Daniel Mccann,Y,Active,06-12-2024,22-01-2025,Germany,robertcampbell@example.net,(518)729-3782,0.08,22-01-2025 00:00,ptyler
C1732,Mark Pugh,N,Active,08-11-2024,04-05-2025,Canada,xvelazquez@example.com,001-219-984-6794x43057,0.14,04-05-2025 00:00,joemurphy
C1733,Brittney Stephens,Y,Active,06-02-2024,12-02-2025,USA,glee@example.com,301.548.1347,0.97,12-02-2025 00:00,soneill
C1734,Benjamin Jackson,Y,Offboarded,31-08-2024,22-02-2025,Germany,egolden@example.com,746.206.8279x760,0.3,22-02-2025 00:00,andrewingram
C1735,Nicole Boyd,Y,Inactive,18-06-2025,03-01-2025,Canada,bschwartz@example.org,(213)955-6594,0.95,03-01-2025 00:00,castillokaren
C1736,Natalie Skinner,N,Offboarded,10-05-2024,02-02-2025,UK,candacefrench@example.com,(629)497-0916x13477,0.09,02-02-2025 00:00,shannonsanders
C1737,Traci Hall,Y,Offboarded,30-07-2025,14-04-2025,USA,avance@example.com,(420)236-0853,0.86,14-04-2025 00:00,stephanieweaver
C1738,Carla Stewart,N,Inactive,19-06-2024,16-01-2025,Germany,ahenderson@example.com,(857)999-0018,0.46,16-01-2025 00:00,lesliemyers
C1739,Timothy Reid,N,Offboarded,21-07-2024,22-02-2025,Australia,wrightchristopher@example.net,(694)925-8630,0.62,22-02-2025 00:00,miguel62
C1740,Kayla Adams,N,Offboarded,04-12-2024,30-12-2024,USA,travischad@example.net,001-846-866-1355x126,0.98,30-12-2024 00:00,rwilson
C1741,Taylor Gutierrez,N,Offboarded,05-07-2024,20-08-2024,India,david08@example.org,+1-933-952-3120x7975,0.36,20-08-2024 00:00,marklewis
C1742,Olivia Erickson,Y,Active,06-07-2025,13-02-2025,India,plester@example.com,(241)292-4313,0.18,13-02-2025 00:00,kendra55
C1743,Laura Holloway,N,Active,03-08-2024,18-01-2024,USA,julieesparza@example.net,+1-872-621-9189x876,0.13,18-01-2024 00:00,tyler65
C1744,Kenneth Williams,Y,Inactive,27-03-2024,24-04-2024,India,twillis@example.com,001-639-246-6302x6487,0.16,24-04-2024 00:00,morrisjohnny
C1745,Daniel Taylor,N,Offboarded,24-02-2024,20-01-2024,Australia,shannonerickson@example.net,-6882,0.01,20-01-2024 00:00,davidtaylor
C1746,Erin Thornton,N,Offboarded,22-06-2024,14-12-2024,Germany,shelby23@example.net,984-223-9789,0.32,14-12-2024 00:00,ureese
C1747,Cassandra Williams,N,Offboarded,08-02-2024,03-03-2024,Australia,kbenjamin@example.com,(736)200-6209x967,0.85,03-03-2024 00:00,ibrown
C1748,Dawn Yang,Y,Active,08-10-2024,07-05-2025,Germany,vanessacopeland@example.net,+1-722-308-2223x080,0.84,07-05-2025 00:00,linda05
C1749,Brenda Hamilton,Y,Offboarded,14-03-2024,09-04-2025,UK,kimberly76@example.net,+1-778-512-3367x55220,0.23,09-04-2025 00:00,sanchezchristina
C1750,Theresa Villanueva,Y,Offboarded,09-01-2025,09-02-2024,Germany,shawnsavage@example.net,001-830-561-8630x684,0.16,09-02-2024 00:00,kristineenglish
C1751,Andrew Mcdonald,Y,Inactive,20-05-2025,05-01-2025,Germany,ballen@example.net,831-339-9154,0.59,05-01-2025 00:00,grayaudrey
C1752,Crystal Walters,Y,Active,15-07-2024,05-03-2024,UK,mbentley@example.com,780.835.5218,0.46,05-03-2024 00:00,joannachristensen
C1753,Amanda Howell,N,Inactive,09-10-2024,28-03-2025,Germany,bradley99@example.net,001-468-468-3668x8129,0.64,28-03-2025 00:00,princepatrick
C1754,Cristian Rodriguez,N,Offboarded,11-03-2024,30-09-2024,USA,james10@example.com,7498625365,0.41,30-09-2024 00:00,vanessacox
C1755,Sonia Green,N,Inactive,08-06-2025,31-03-2025,Germany,ianmiller@example.net,001-356-623-4586x33633,0.59,31-03-2025 00:00,jennifergraham
C1756,Jennifer Jones,Y,Offboarded,14-01-2024,10-03-2024,Germany,deborahbarron@example.com,(668)640-5196x7057,0.29,10-03-2024 00:00,jason40
C1757,Katie Ramirez,Y,Inactive,14-04-2025,08-01-2024,India,alexis77@example.org,202-680-1061x589,0.05,08-01-2024 00:00,morgan86
C1758,Tracy Thompson,N,Inactive,15-09-2024,11-04-2025,UK,gwalsh@example.com,(349)926-0739x54366,0.09,11-04-2025 00:00,janetrogers
C1759,Richard Jones,N,Active,30-11-2024,20-01-2025,Canada,tjones@example.net,(838)249-0274,0.6,20-01-2025 00:00,stevensonjoann
C1760,Belinda Lloyd,Y,Inactive,30-12-2024,31-12-2024,UK,ayoung@example.net,816-273-9615,0.59,31-12-2024 00:00,dustin89
C1761,Kimberly Jones,Y,Inactive,04-09-2024,01-11-2024,Canada,omorgan@example.net,554-245-8676,0.04,01-11-2024 00:00,christopher29
C1762,Steven Warner,Y,Active,19-12-2024,01-04-2025,UK,dawn36@example.net,636-550-6792,0.23,01-04-2025 00:00,nicole52
C1763,Michael Pineda,Y,Offboarded,04-10-2024,10-12-2024,Canada,lisalove@example.net,939.218.3562x7482,0.9,10-12-2024 00:00,qbaxter
C1764,Frank Johnson,Y,Inactive,29-07-2024,02-05-2024,Canada,ujohnson@example.net,(555)856-8833,0.54,02-05-2024 00:00,brittneywilkins
C1765,Stacey Fitzgerald,N,Active,11-05-2024,23-09-2024,UK,amccullough@example.net,(288)295-4222,0.44,23-09-2024 00:00,ksmith
C1766,David Smith,N,Offboarded,03-10-2024,08-05-2025,USA,sydney43@example.org,506-411-7836x690,0.8,08-05-2025 00:00,ricky92
C1767,Tanya Bowman,Y,Active,31-03-2025,25-09-2024,India,elizabethklein@example.net,843-642-7064,0.17,25-09-2024 00:00,tamarafry
C1768,Christopher Hart,N,Inactive,30-08-2024,22-02-2024,Germany,cheryl31@example.org,601.943.2186,0.06,22-02-2024 00:00,brownelizabeth
C1769,Aaron Lee,Y,Offboarded,26-07-2025,27-02-2024,UK,tstanley@example.org,(232)384-0293x595,0.81,27-02-2024 00:00,heatheravila
C1770,William Stokes,Y,Offboarded,17-03-2025,20-06-2024,Germany,lisa28@example.com,+1-973-972-8165x403,0.11,20-06-2024 00:00,paulvalerie
C1771,Justin Smith,Y,Offboarded,09-08-2024,03-03-2024,India,fjones@example.org,678.516.2486x7171,0.02,03-03-2024 00:00,martinezaustin
C1772,Matthew Nelson,Y,Active,24-03-2025,28-09-2024,Canada,scottcooper@example.org,807-623-0418,0.14,28-09-2024 00:00,crichardson
C1773,Michael James,Y,Inactive,27-12-2024,12-01-2025,USA,vazquezkim@example.net,+1-432-941-3475x598,0.14,12-01-2025 00:00,cperez
C1774,Grant Chen,Y,Active,08-01-2025,23-11-2024,India,ashley64@example.net,213-529-1644x77168,0.41,23-11-2024 00:00,gvincent
C1775,Melissa Bailey,N,Inactive,28-02-2024,27-05-2024,Canada,iblevins@example.com,804-306-8720x015,0.71,27-05-2024 00:00,michelleriddle
C1776,Megan Pierce,Y,Inactive,27-08-2024,22-02-2025,India,lisahurst@example.org,+1-892-490-8199x54397,0.58,22-02-2025 00:00,pauljenna
C1777,Micheal Odonnell,N,Inactive,30-05-2024,02-02-2024,Germany,sullivandavid@example.com,+1-392-865-3893x5638,0.88,02-02-2024 00:00,davidhamilton
C1778,Taylor Robertson,Y,Active,31-12-2024,08-08-2024,Australia,tsullivan@example.com,001-899-440-8051x46584,0.91,08-08-2024 00:00,nicholas92
C1779,Laurie Francis,N,Offboarded,27-04-2025,24-04-2024,Germany,ernestlowe@example.net,217.222.9064x67725,0.55,24-04-2024 00:00,owensedward
C1780,Jenny Bell,Y,Offboarded,28-02-2024,03-01-2025,USA,benjaminmolina@example.net,001-421-445-5494x80814,0.72,03-01-2025 00:00,xbryan
C1781,Brian Wagner,N,Inactive,12-06-2025,05-03-2024,USA,ffreeman@example.net,(346)275-7702x137,0.75,05-03-2024 00:00,craig76
C1782,Laura Nguyen,Y,Inactive,24-10-2024,16-02-2025,UK,christopher40@example.com,408.986.8761x7376,0.89,16-02-2025 00:00,mcdonaldstacey
C1783,Linda Jenkins,N,Offboarded,05-11-2024,08-01-2025,Australia,zimmermanmichelle@example.net,+1-939-741-3781x575,0.06,08-01-2025 00:00,robin72
C1784,Lori Guerrero,N,Active,05-04-2024,13-10-2024,Canada,anngibbs@example.net,899.390.8284,0.11,13-10-2024 00:00,mlyons
C1785,Catherine Peterson,N,Inactive,26-03-2024,23-11-2024,India,brownchristine@example.com,(339)577-7871,0.99,23-11-2024 00:00,amberrush
C1786,Tammy Williams,Y,Active,21-09-2024,14-05-2025,UK,aglenn@example.net,3757724856,0.72,14-05-2025 00:00,orose
C1787,Angela Smith,N,Offboarded,01-03-2024,11-12-2024,USA,rachel64@example.com,899-710-5816x3973,0.22,11-12-2024 00:00,fisherdaniel
C1788,Rita Jenkins,Y,Inactive,23-08-2024,20-10-2024,Canada,stewartjohn@example.org,716-271-1915x41892,0.23,20-10-2024 00:00,vanderson
C1789,Ronald Hill,N,Active,23-04-2025,01-09-2024,Australia,reynoldskristen@example.com,910.389.2201,0.06,01-09-2024 00:00,lindsaykline
C1790,Arthur Garrett,Y,Active,16-11-2024,23-04-2025,USA,leahmack@example.com,762.296.2620,0.4,23-04-2025 00:00,nmarks
C1791,Andrew Kemp,Y,Inactive,14-12-2024,16-03-2024,Canada,dkramer@example.net,236-989-1588x465,0.79,16-03-2024 00:00,glennanthony
C1792,James Watson,Y,Offboarded,20-02-2025,06-08-2024,Germany,hinesjill@example.org,001-899-604-7364x1694,0.79,06-08-2024 00:00,garciajordan
C1793,Cynthia Keller,Y,Offboarded,18-12-2024,09-06-2024,India,ufreeman@example.net,540-590-6606,0.16,09-06-2024 00:00,carolyn80
C1794,Carl Hood,N,Offboarded,21-07-2025,04-11-2024,Canada,pamela46@example.net,001-473-462-1062x12172,0.92,04-11-2024 00:00,kimberlyschmidt
C1795,Carolyn Anderson,Y,Active,21-01-2025,19-03-2024,Australia,taylorjodi@example.org,294-821-8778,0.69,19-03-2024 00:00,angelica81
C1796,Amanda Hardy,N,Inactive,29-03-2025,04-02-2025,Australia,zyoung@example.com,923.894.5809x536,0.77,04-02-2025 00:00,ibender
C1797,Emily Bridges,N,Inactive,06-03-2024,10-03-2025,USA,williamsonvickie@example.org,465-984-1503x9581,0.92,10-03-2025 00:00,baileylori
C1798,Cynthia Clark,Y,Inactive,06-03-2025,16-07-2024,India,taylorgonzalez@example.net,840.432.2087x174,0.09,16-07-2024 00:00,amorgan
C1799,Cheyenne Wilson,Y,Inactive,24-03-2025,29-03-2024,UK,cheryl63@example.com,2726305260,0.08,29-03-2024 00:00,atkinsonbrittany
C1800,Kimberly Leonard,Y,Active,13-06-2025,11-07-2024,Australia,portercynthia@example.net,-10086,0.86,11-07-2024 00:00,avilahaley
C1801,Sandra Wilson,Y,Active,18-05-2024,29-08-2024,UK,michaeljones@example.org,-5760,0.22,29-08-2024 00:00,hutchinsontracy
C1802,Taylor Nelson,N,Inactive,06-01-2025,23-05-2025,India,michaelmiller@example.net,001-478-601-2117,0.62,23-05-2025 00:00,brittany78
C1803,Christie Washington,Y,Inactive,16-04-2025,09-07-2024,India,samantha24@example.net,001-924-609-3555,0.29,09-07-2024 00:00,colemannicholas
C1804,Daniel Cook,N,Active,16-07-2024,23-04-2024,Canada,rfigueroa@example.com,001-470-740-3916x9233,0.38,23-04-2024 00:00,vhernandez
C1805,William Anthony,N,Active,24-02-2024,05-05-2025,Germany,gina91@example.org,(680)464-7967x016,0.66,05-05-2025 00:00,vgordon
